ID_HDC_G0,lon,lat,tree_area,ft_area,tree_pct,pop_ft
7788.0,78.11920446419018,20.3905792312471,2553672.777438744,3.59217106233923E7,0.07108995460187763,345876.3715176545
7789.0,79.881087588221,25.28969345895867,714268.5218230188,1.2970648731356397E7,0.05506806456767908,158833.7718984075
7790.0,78.52934756536654,21.591931806350527,1217813.9529268388,1.1973814002202656E7,0.10170643645398321,81689.66009975132
7792.0,77.57637197685548,18.544123741695437,184629.54592350055,5986168.218921294,0.030842692549119633,84350.5451894328
7793.0,76.24268271253027,12.784869351614326,987051.3118677097,7981936.678841004,0.12366062919093865,47074.55022557452
7795.0,78.74845440794971,22.188490577174015,839922.1113138829,9978033.339350123,0.08417712015468047,109785.48931362198
7796.0,80.47639151294189,26.529074313733837,3997347.4222688074,5.587513878770194E7,0.07154071576370956,429848.8026504607
7797.0,76.06701304909102,11.013049289150736,1.2208747550726667E8,1.9855332430916014E8,0.6148850739822855,768681.410059637
7799.0,77.1367928182151,16.75778475803669,718935.4141760791,1.1971857933172686E7,0.06005211707232084,130283.77867397293
7800.0,80.15378706643804,25.819621059895344,382484.2657077432,1.2968543141333047E7,0.02949323309020718,89030.50354908407
7801.0,80.10581433209374,25.68446684778382,249004.78506047517,7982342.35898526,0.03119445068403824,60616.497117787956
7802.0,79.04955138294018,22.939157335227993,463067.942016122,1.097686702682438E7,0.042185802277144656,46855.38005800173
7806.0,76.90032942684095,15.631106692413892,477633.2003078372,1.2970030827184284E7,0.03682591095363869,106929.44390497076
7807.0,77.50686631548021,17.910592198064123,2513804.1793825366,3.093067511741061E7,0.0812722053379151,285931.9227240868
7810.0,80.83551614867274,27.280771017714365,1519252.4593942666,1.0975881515227353E7,0.13841735238181432,81695.9141330868
7811.0,78.31815295885868,20.720475327025817,687561.4758045799,6984683.7260094145,0.09843845516501389,51314.74606475234
7812.0,79.43701069337128,23.834196970003372,828686.7388679367,2.693900508455838E7,0.030761594062838852,295361.9232604601
7813.0,76.65186817621779,14.312206493416353,1085160.001426108,1.4966489063971117E7,0.07250598298557659,96251.74089844333
7814.0,80.70674432509193,26.923256688243377,1777468.910420965,5986830.583409517,0.296896477302468,26096.99850106612
7815.0,80.35672379660863,26.105081163564297,292820.9731132789,4989572.032983307,0.05868659098968831,46816.41823058203
7816.0,77.05136490960102,15.993746802355233,280923.8609169283,1.0974844837762052E7,0.025597069031019958,79880.3160932987
7817.0,76.38424138545147,12.90464652560553,3229900.5077466527,1.1972339194901112E7,0.2697802371922633,57494.60357167202
7819.0,76.91298604498607,15.142538932800202,3551940.7992229685,6.286128593490651E7,0.05650442472495772,583183.2086789357
7820.0,76.47617451579315,13.262230879275412,4247863.1079875715,1.5964098787056455E7,0.26608850049410243,72981.09051831492
7821.0,76.29872451545093,12.309385199726552,2210988.194654313,1.5964131148188822E7,0.1384972457398758,80857.34590199396
7822.0,80.99665818519938,27.49413117094187,973109.8510683739,8980310.914800543,0.1083603741897824,118511.00416406659
7823.0,76.61308325708995,13.947817683310562,2328011.0460974057,1.297021841163093E7,0.1794889624996432,74839.27660156973
7824.0,76.12386969512929,11.148939739248483,3.558726907379917E7,6.0864752726302534E7,0.5846942192278098,471288.31430978625
7826.0,80.66975060370054,26.618854069207863,1026601.4947524121,2.494561470903067E7,0.04115358577957863,61863.1655416633
7827.0,79.59945027928222,24.130554219182617,182663.1957086154,6986099.004595481,0.026146665769903762,44760.613273739815
7829.0,78.58789266187992,21.27214675574316,1052395.5579712635,8980025.696902854,0.11719293390599396,87386.25735756311
7834.0,79.19627615088164,22.9471986867833,1783586.3750052368,1.496667697020413E7,0.11917049980807534,142460.477960165
7835.0,81.16257340021052,27.7355012605475,912475.1538463442,5987164.314803722,0.15240522989993435,44053.347965492576
7838.0,76.38213887616183,12.43995765884512,922508.46435282,6984521.609744295,0.13207897632757032,74558.42370469496
7840.0,76.07811931805823,10.46899532831469,2.510825092756255E7,3.991165293264135E7,0.6290957422870356,122687.65861997753
7841.0,80.78747815641417,26.86946842391584,1814061.1266434249,4988681.030253608,0.3636354209944756,20476.388867491856
